uuid,graphic_layer,node,path,point
50d3de73-c426-423c-84ef-1504296396bd,Standard,582ed42c-fd18-49ae-bdf5-6aa59353c7e3,"{""type"":""LineString"",""coordinates"":[[0.07909605,0.07377049],[0.11299435,0.07377049]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
0a69cd3e-8a0d-40f9-b117-fd62a1e6bf7c,Standard,9d10a92f-576d-4777-99ff-59d145924fea,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.8079096,0.36885246],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
44cda5d8-348f-4204-99cb-0ec4baae9cff,Standard,6678c226-c5d2-4ce3-9728-dc1163be799f,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.85310734,0.25409836],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
7c28ea5e-31b1-423f-a591-335f20836b1d,Standard,33f346bd-7dc5-4140-8ed0-7d7db4cc0f6f,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.71751412,0.14754098],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
80ae1356-eca3-4294-817c-5a738239d308,Standard,4f28e734-5148-4caf-ac64-270231740cbf,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.92655367,0.89344262],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
a158cd0e-50bd-40d1-9d23-17c0ff9bb08c,Standard,1dee13af-e638-4858-9c69-0069190cd577,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.74011299,0.25409836],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
9cc54a0e-640d-4d9b-a163-8dedb0bbd7f3,Standard,8b92ad35-8b0a-49b9-9f66-f42ddfeb9c65,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.93785311,0.67213115],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
c38dd991-14c8-45fd-97f6-eb21df94630d,Standard,40b0f497-96a3-49d9-9503-8fa67a5b532a,"{""type"":""LineString"",""coordinates"":[[0.14124294,0.0],[0.17514124,0.0]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
908b7283-2584-4cae-9017-26b8ea0fb79c,Standard,3d81adf5-73d1-4708-b03b-3afc7db017f4,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.86440678,0.25409836],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
408bf65e-27a9-4053-a8be-563707915f99,Standard,da79c960-d35a-4193-9b06-2d4d57051706,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.8079096,0.04918033],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
50374589-78cb-4189-9eb2-a8ec907ca696,Standard,bd292f64-65e8-42ec-9b78-b9b9f013750e,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.73446328,0.77868852],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
ffd94a18-e4f0-4088-893a-3d9dae11ddf5,Standard,d69efff2-ba8b-4aa6-a4a1-27267964147a,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.20338983,0.06557377],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
69658801-7a8c-48b6-809d-3fd07892a5ec,Standard,119d270a-ff22-4fdb-8214-cb5b336790bf,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.86440678,0.04918033],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
331a5334-f99e-486b-a8f2-11891bd1dcef,Standard,ed4697fd-016c-40c2-a66b-e793878dadea,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.25423729,0.75409836],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
ea121065-66b3-4d29-ad6c-f4f3b34552a0,Standard,bdf97a4d-622c-4251-8183-8b1a696f376e,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.82485876,0.67213115],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
9f1cfaf1-4a07-451e-a1d4-2113fe65e8b2,Standard,f1cef042-1fc4-4bd8-b17f-dfbded4f2aaa,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.89265537,0.77868852],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
e1b94071-73d2-4f2a-b5e6-3899a7689e54,Standard,d8c35123-b389-4199-84f9-d417d24bb78d,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.79661017,0.25409836],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
f357848e-d0e0-44db-8228-b938eefe8d86,Standard,a12b9ded-0c19-48c2-ac19-7a3a9b7e26da,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.92090395,0.04918033],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
c3c05cb5-3e3d-45fe-b52d-879716aac345,Standard,369cffa5-bcee-4489-8193-1d9b10230eca,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.92655367,0.77868852],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
2e738086-0b9c-4e39-b00d-99d27420cb1e,Standard,e0a6c8e9-7d1f-4965-98b9-e543bacb6b83,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.66101695,0.14754098],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
089192f0-e01c-4959-876f-b4f049da0941,Standard,50164699-2018-4b17-b3f1-74b082f27403,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.89830508,0.14754098],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
8566c6b6-ae20-42aa-b709-dfbbbf563208,Standard,86dfce49-05b2-4208-a6ae-877c3e98e6be,"{""type"":""LineString"",""coordinates"":[[0.14124294,0.07377049],[0.17514124,0.07377049]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
0434dc12-6149-4832-a288-6620ee0389f2,Standard,3e21f3a1-2c9c-4138-bcc9-466b004609ed,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.14689266,0.24590164],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
e30fc0e0-dddb-45f5-8f35-82e943889a1c,Standard,b5548457-5923-4d52-b3c9-fdb75a1df98e,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.92655367,0.57377049],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
d90d97cd-e0a0-4433-90fc-3610bc3d35b3,Standard,f5839ade-5968-4879-a824-90b5fb3552cd,"{""type"":""LineString"",""coordinates"":[[0.00564972,0.2295082],[0.03954802,0.2295082]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
dc25d9fe-d077-46de-b78a-ea5f01fa44bb,Standard,94713e6c-c47e-422c-8ab3-2a2903b7dcd2,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.66101695,0.36885246],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
6e2eb243-df51-4785-ae4f-478b0b6cd541,Standard,847fd5fc-b515-4a9d-8a6f-66df1e71ded2,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.79661017,0.36885246],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
0fafac48-b639-41d0-8c67-098ebb0b8abd,Standard,7125de08-1d28-409a-8b23-023a0294def5,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.94350282,0.0],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
4e57b19d-d38c-449f-aac7-2f1c55507d88,Standard,b46d4395-6724-4830-ba55-357e81fc2814,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.14689266,0.57377049],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
cc1b56ed-aabe-4d4d-8450-44e4412cda84,Standard,1f040625-ad1d-409f-bd7e-944c4d805e46,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.72316384,0.89344262],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
3ade7f68-6a98-469b-90ea-d6845ef884fb,Standard,3b879239-20c8-4adf-bd51-92924327ee71,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.80225989,0.89344262],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
eede57fa-6784-4894-8476-736f65984791,Standard,2c520ab6-507e-4dcf-ab05-8f238e9b9385,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.96045198,0.77868852],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
dc2e34c5-31df-49b4-b6f3-ea3fc19ab0d7,Standard,5af425fa-6ed7-43e1-8898-7af1315128c5,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.74011299,0.14754098],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
700827d6-217d-44a4-a931-eec6420f85a7,Standard,ead38a50-b8f7-4bbb-b65d-f54350825e8e,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.96045198,0.57377049],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
54daf474-ca11-4e75-981a-c1844928d43f,Standard,c7e09266-c778-433b-b01a-5fb9e298ea8e,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.94350282,0.04918033],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
30a60292-f650-47fb-8281-cffda93a6529,Standard,6bc0dda8-25f4-48a6-9645-21e1eed5c6ff,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.88135593,0.67213115],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
2db9a259-6929-4f7e-b1b4-e0bdb86cd09d,Standard,fa6d5184-b205-4b1b-839f-7b21ac956c29,"{""type"":""LineString"",""coordinates"":[[0.20338983,0.04098361],[0.23728814,0.04098361]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
6b88508e-ab70-4026-ac4a-8effa4b83d2d,Standard,ab3645a7-af26-480d-b1bd-5b0fa00dc83f,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.91525424,0.89344262],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
b7fb841b-586d-4500-a7c5-f20d40b20b61,Standard,2a816043-d1d2-44a6-8a9b-f61a4933997b,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.25423729,0.57377049],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
bda2cf93-a2a9-4620-b67b-4280991653b3,Standard,09ac8949-2b79-41d7-b56f-a58f20036df2,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.75706215,0.89344262],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
a7344637-1266-45f3-af15-ca5dfe9d77c5,Standard,205fcee1-928c-4374-950c-34575f07fa49,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.63276836,0.89344262],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
4b969595-3d78-432a-b244-9a6f984a3bd5,Standard,bd8c7d3d-e830-4a46-bf78-0086ce24909f,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.88135593,0.89344262],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
4d9cd1b8-f525-48eb-b280-2271ed073d67,Standard,5f1c776c-6935-40f7-ba9e-60646e08992b,"{""type"":""LineString"",""coordinates"":[[0.07909605,0.1147541],[0.11299435,0.1147541]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
5ddaac19-1138-4282-9ecf-3e2e8c89839c,Standard,27d9e46d-5a9a-44f9-b17e-cd6cffb5e769,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.81920904,0.44262295],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
96ce5cd6-78b0-41d6-878d-4c6e59f27ffe,Standard,4dd439ed-7cc3-45b4-a2ca-ae615b97a23c,"{""type"":""LineString"",""coordinates"":[[0.14124294,0.1147541],[0.17514124,0.1147541]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
1f106b59-4fce-4be2-a05c-a6d96f188fde,Standard,f6eff0d1-af6b-46ce-b430-4d30976ec08f,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.83615819,0.67213115],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
13804a71-8b05-4b92-962c-b229cc9540bf,Standard,787237ad-b3a8-4f2c-ab70-31c5113d82d7,"{""type"":""LineString"",""coordinates"":[[0.00564972,0.14754098],[0.03954802,0.14754098]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
e9266e59-ed7d-4719-abe6-455193c4f5f3,Standard,810bebb0-0d5c-4899-b213-3207be661248,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.75706215,0.67213115],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
e815c65b-2b44-4afb-a73b-7da1a0df6a15,Standard,8f2ba96f-a47a-46d3-b5a1-d19de0a32419,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.79096045,0.77868852],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
78ca2d9e-d805-4b55-b2eb-25634035b606,Standard,7d45f0ab-1e6b-452f-b665-c4846cf046f5,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.70056497,0.89344262],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
91942a3f-4bd9-472c-9691-426a6cf5314d,Standard,576840db-7d3c-417b-b587-28b222e740e1,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.75706215,0.57377049],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
063dc228-df79-40c7-ba28-3508df3841b6,Standard,39dbc5ed-d874-48a8-9128-e970436a94b4,"{""type"":""LineString"",""coordinates"":[[0.14124294,0.04098361],[0.17514124,0.04098361]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
f1771535-fd74-46c5-a7f2-535f2ab593ae,Standard,daed3552-e382-4153-95be-97f17e2c53e5,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.67231638,0.25409836],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
fd046e8b-2547-4a89-a298-9539b65a2f27,Standard,0d94a5ea-3a13-48ba-a27f-b2903841c334,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.74576271,0.89344262],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
3dc0bb9a-0ef9-446e-b039-b4522a42e3d6,Standard,6570535c-0d2e-4846-9951-21559902f67a,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.8700565,0.67213115],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
10f32f05-63d3-4cb8-bd31-1c00f4c69eea,Standard,ca3391eb-ca94-4945-ac72-e116f396f82c,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.72881356,0.44262295],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
0c859327-e893-424f-bbb2-46d077b0c6f6,Standard,416fa5eb-2f72-46c3-978f-6a0ebb714a40,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.09039548,0.57377049],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
cf142631-94bf-4d25-adaa-387714e975c8,Standard,5fe9c522-37d0-48f8-b3b8-e91b956e39f6,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.75141243,0.36885246],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
4d9fc234-c097-4b0c-9f9d-0453bbc9a713,Standard,9b889b73-c108-4b38-b6eb-3377841e0c83,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.85875706,0.57377049],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
a4b9788d-431a-414a-b3ac-809fca527237,Standard,b237dd88-bcba-4a7c-aee6-c0c3e151e14e,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.9039548,0.89344262],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
b0d59363-291f-4fb2-a555-0f24126e45f4,Standard,49dcfc70-76ca-4f6f-83f7-0bc2aab1ae34,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.89265537,0.57377049],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
22a77b21-4c00-4c39-916e-0d442518c9aa,Standard,3dec12fd-3dc6-481d-be05-8df9df7f0c5d,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.81355932,0.67213115],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
6a795129-21a1-4796-b945-4966ee0c9903,Standard,81cd3f38-867b-4a71-ba22-cb33834e0e58,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.25423729,0.66393443],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
bd82b2de-920f-4332-a93c-a7b0b4285910,Standard,bb59ca46-1f2e-41c9-9723-90b306f043cd,"{""type"":""LineString"",""coordinates"":[[0.14124294,0.2295082],[0.17514124,0.2295082]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
342e3e77-6ff5-48ce-b02d-1f9bd4bb303c,Standard,d40a1a85-40f2-4ad3-ba58-720d5ba02268,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.78531073,0.04918033],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
c8f7abaa-75e8-4899-8af7-fbd1ac8702d3,Standard,0db6e581-37e9-4254-aed8-d5cdf66819f9,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.83615819,0.89344262],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
d33bcbd4-0616-44f2-bf6f-9650acdd4193,Standard,f0f8f187-5dbf-46ab-8a43-d6169ab5042d,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.64971751,0.14754098],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
