uuid,p,time
c923a6f7-4473-4cba-b71a-b2bc7f3533b5,0.0,2016-12-21T02:30Z[UTC]
b335646a-edc4-4bda-b038-052520e1abe9,0.0,2016-12-21T02:45Z[UTC]
19520e97-ef12-480c-afd5-32f3760ee91d,0.0,2016-12-21T03:00Z[UTC]
03d6ef42-c5b5-4c27-a377-b3152d5dc1ee,0.0,2016-12-21T03:15Z[UTC]
f0c25f9a-3a67-4957-99b0-5e5170eadb65,0.0,2016-12-21T03:30Z[UTC]
740d8843-ea7a-4665-b1bc-937bcef294ef,0.0,2016-12-21T03:45Z[UTC]
55f5258d-8086-4f67-aa2b-bed39eaea472,0.0,2016-12-21T04:00Z[UTC]
b954b14a-f78a-4b81-9ca2-005d74033a77,0.0,2016-12-21T04:15Z[UTC]
1b4d0b65-0e90-4527-9e94-bfd3912f5370,0.0,2016-12-21T04:30Z[UTC]
076cd178-e5bc-4f3a-90b5-b1f87a7b12e9,0.0,2016-12-21T04:45Z[UTC]
7b2c305f-744d-445b-b192-b734f89a42c2,0.0,2016-12-21T05:00Z[UTC]
6c8aeae0-7078-4d07-b3c0-d0c44b404f4d,0.0,2016-12-21T05:15Z[UTC]
7002861e-1923-42ec-a5d9-f7da361b23a4,0.0,2016-12-21T05:30Z[UTC]
51329ebb-402b-44f2-8e7a-7c7b0adf5e32,0.0,2016-12-21T05:45Z[UTC]
880d658b-a3cb-4a75-baad-2ec90690cac7,0.0,2016-12-21T06:00Z[UTC]
eede6af3-1cbc-42ac-b805-be375cf140d8,0.0,2016-12-21T06:15Z[UTC]
d75af651-509e-4386-8756-9295893d2f00,0.0,2016-12-21T06:30Z[UTC]
83d0fb73-5de0-42e2-a13a-ed45825220ac,0.0,2016-12-21T06:45Z[UTC]
6cdb225f-d00a-4055-8e4c-2fae3b8f641d,0.0,2016-12-21T07:00Z[UTC]
c8c9df4a-5a37-4666-b86b-dcba372ce336,0.0,2016-12-21T07:15Z[UTC]
8a34af0a-9a3f-407b-9f42-b4812db71424,0.0,2016-12-21T07:30Z[UTC]
60002c5e-158b-48d3-97be-2715b099ecb8,0.0,2016-12-21T07:45Z[UTC]
6560f83a-1973-49ca-8102-cf784788895e,0.0,2016-12-21T08:00Z[UTC]
69508492-39b9-485a-8683-2f8f2d5c13db,0.0,2016-12-21T08:15Z[UTC]
70c84b71-11e4-4b64-8deb-4bc067e2c647,0.0,2016-12-21T08:30Z[UTC]
942b7f17-caef-4be2-904d-4a1d9110d054,0.0,2016-12-21T08:45Z[UTC]
d61abd02-8de8-4f47-8f3f-8da5f4da241a,0.0,2016-12-21T09:00Z[UTC]
2aa92bdf-5141-4831-b410-94194eb4acc8,0.0,2016-12-21T09:15Z[UTC]
a2179c78-2ef2-4092-bfe4-ed81cf09cfa4,0.0,2016-12-21T09:30Z[UTC]
7b27d8d9-550d-438e-8b3d-008737b6f0be,0.0,2016-12-21T09:45Z[UTC]
179f1560-053a-4e54-96a0-c107eff13799,0.0,2016-12-21T10:00Z[UTC]
74b69356-dd41-4a85-a495-921fe76fe5e6,0.0,2016-12-21T10:15Z[UTC]
de8fdfd9-a80f-4799-9f2d-1a20c45dac6b,0.0,2016-12-21T10:30Z[UTC]
7b061830-d64e-4cba-a0cd-c27781bf76f8,0.0,2016-12-21T10:45Z[UTC]
80e18d5e-c7f2-4c62-bcce-1d0d44f95e8a,0.0,2016-12-21T11:00Z[UTC]
2243e0bb-1027-41c6-a5e3-5eb34295daf2,0.0,2016-12-21T11:15Z[UTC]
ef7b1e77-1079-4187-9d60-bd1073ccf027,0.0,2016-12-21T11:30Z[UTC]
810074ef-4705-488a-88d3-4fe00112658a,0.0,2016-12-21T11:45Z[UTC]
86c06bf4-2b4b-4eb3-adb4-47fc3e5cb973,0.0,2016-12-21T12:00Z[UTC]
4c9244af-1f0c-43d9-b2b4-1600c7709955,-0.64262424,2016-12-21T12:15Z[UTC]
56fbf32e-c77e-4add-a010-97a2673384ff,-1.28525337,2016-12-21T12:30Z[UTC]
6b8aba03-08d4-42aa-9332-749862fe5edb,-1.92787761,2016-12-21T12:45Z[UTC]
480b7961-c96c-4b24-be14-45a14b920404,-2.57050185,2016-12-21T13:00Z[UTC]
d95c4cdf-5a82-4eac-94ad-ec767f0c55e7,-2.75762748,2016-12-21T13:15Z[UTC]
5b71c035-4337-4da2-a603-fef23f393060,-2.94475311,2016-12-21T13:30Z[UTC]
a31844cf-d806-4fe0-aa87-f9e48dfda9e5,-3.13187874,2016-12-21T13:45Z[UTC]
0a1d70be-02c3-4f08-b204-517823d6f5b0,-3.31900437,2016-12-21T14:00Z[UTC]
6ad24a77-d95d-4890-b8da-edb8aabe10e2,-2.4892545,2016-12-21T14:15Z[UTC]
fbce5036-dac1-4313-a7b2-95cbadc1aad6,-1.65950463,2016-12-21T14:30Z[UTC]
2cd55685-db40-41e1-88ff-33f6a98da7b6,-0.82974987,2016-12-21T14:45Z[UTC]
59d5aafe-0f51-4963-a30e-7911ab522c72,0.0,2016-12-21T15:00Z[UTC]
cf327ce0-d925-431e-ae34-1ddb76825e26,0.0,2016-12-21T15:15Z[UTC]
95cff44c-2b37-4f91-9245-b7d5c6ed4470,0.0,2016-12-21T15:30Z[UTC]
3c3d5069-f134-4d15-8f24-c5312651539f,0.0,2016-12-21T15:45Z[UTC]
f066b9e1-92fe-4c79-983b-59800c29617f,0.0,2016-12-21T16:00Z[UTC]
6e7f49b3-fc0b-4c39-a74b-4dad3a83a940,0.0,2016-12-21T16:15Z[UTC]
39e9e583-1232-4bbe-b09b-fc1582fb7852,0.0,2016-12-21T16:30Z[UTC]
5a8d25a0-0859-46a7-be50-899bfe224ac4,0.0,2016-12-21T16:45Z[UTC]
78801395-e5a0-46fc-81d2-7e8ba116241d,0.0,2016-12-21T17:00Z[UTC]
31e3c15c-84a4-4c50-ac24-a23863d1296a,0.0,2016-12-21T17:15Z[UTC]
33441d4f-2a0b-4b19-8de0-fcfa8b016d31,0.0,2016-12-21T17:30Z[UTC]
ba50bf8d-7186-4f88-8d79-315ab1c90f1a,0.0,2016-12-21T17:45Z[UTC]
048b50b3-fbdc-4165-8927-04317562649e,0.0,2016-12-21T18:00Z[UTC]
d541b8d4-cc9a-42ea-bab2-3840b340ff7a,0.0,2016-12-21T18:15Z[UTC]
74467370-e607-4b28-aa34-74a5fa46876b,0.0,2016-12-21T18:30Z[UTC]
8c472772-dd60-4168-b0e1-b435365ed1e2,0.0,2016-12-21T18:45Z[UTC]
8d8d5576-4615-46b3-9802-17f05287e78e,0.0,2016-12-21T19:00Z[UTC]
3c4eae5e-6be8-4406-90a6-cde8232c107b,0.0,2016-12-21T19:15Z[UTC]
64ac885e-aa6e-47a4-b236-a0c44578e487,0.0,2016-12-21T19:30Z[UTC]
c0776cd2-955a-4f92-b0eb-1ec3ea96ec47,0.0,2016-12-21T19:45Z[UTC]
1d15e8b9-2d1f-42b5-be1d-d2b00ad0fcdb,0.0,2016-12-21T20:00Z[UTC]
d833b52f-6151-416d-8c40-15bba2eda795,0.0,2016-12-21T20:15Z[UTC]
d596f60e-e623-44ec-9bd9-b0d4d9ba8ca0,0.0,2016-12-21T20:30Z[UTC]
109ef75c-fe90-446d-b11d-0713deacc389,0.0,2016-12-21T20:45Z[UTC]
8e4d4cc5-773d-4a1a-a5c1-c79680d17243,0.0,2016-12-21T21:00Z[UTC]
36305657-0c1e-4066-9c42-b3a9f7c3fe3a,0.0,2016-12-21T21:15Z[UTC]
308acbb1-1d7b-4480-acda-b74e6ad90d87,0.0,2016-12-21T21:30Z[UTC]
f7484cb4-efd0-4035-b1b5-e4ebf4775303,0.0,2016-12-21T21:45Z[UTC]
b1246477-f873-491d-b912-33bc6e9179c4,0.0,2016-12-21T22:00Z[UTC]
46146c5a-3b4f-48c9-9937-496e1bddd841,0.0,2016-12-21T22:15Z[UTC]
6e6fc108-3ca0-4a78-9d80-730477890d43,0.0,2016-12-21T22:30Z[UTC]
d726dc43-a07f-4c54-aa68-8ce6ab926d03,0.0,2016-12-21T22:45Z[UTC]
a049fd58-db0c-4e18-aa64-b0041983a523,0.0,2016-12-21T23:00Z[UTC]
ce6ae28b-b488-4e2e-a0c1-2a6cae6fd06e,0.0,2016-12-21T23:15Z[UTC]
b481875a-57c7-4bf3-a15a-32535eb7bff9,0.0,2016-12-21T23:30Z[UTC]
31d82186-8769-49d2-8825-4986e804d425,0.0,2016-12-21T23:45Z[UTC]
1b136d64-71c2-417f-86d7-79f9baf801c9,0.0,2016-12-22T00:00Z[UTC]
51b0d0f6-af2d-4d30-8fcc-69293c8143ae,0.0,2016-12-22T00:15Z[UTC]
71fb5e96-28ee-4939-bdf0-9d277d5717f0,0.0,2016-12-22T00:30Z[UTC]
bd055708-1770-4f4b-8dc3-d2ec7148f702,0.0,2016-12-22T00:45Z[UTC]
dd0370a0-b55c-4765-be14-3d77e76b0362,0.0,2016-12-22T01:00Z[UTC]
4a6daa67-e865-44d4-ab88-5b618b9680f1,0.0,2016-12-22T01:15Z[UTC]
a73e8f80-2373-4c66-bdd9-c5a53a88373b,0.0,2016-12-22T01:30Z[UTC]
3c987312-65b8-458c-8847-db26c954ef3c,0.0,2016-12-22T01:45Z[UTC]
356dc048-9ecf-40e4-aa8d-e223a13a29ca,0.0,2016-12-22T02:00Z[UTC]
8aa1e386-1255-4da2-bd9d-da94f76a1395,0.0,2016-12-22T02:15Z[UTC]
ff7a28c1-d559-4184-b5a4-4c2496eead7a,0.0,2016-12-22T02:30Z[UTC]
7425d442-911c-4596-baba-35e208299fbb,0.0,2016-12-22T02:45Z[UTC]
e0ff6c05-4821-4de7-a80c-1c75bc711867,0.0,2016-12-22T03:00Z[UTC]
bceaa984-d9c1-4f8a-9183-689c6baf9fe6,0.0,2016-12-22T03:15Z[UTC]
a7c82309-3d32-42a7-a10e-b836a1b736b9,0.0,2016-12-22T03:30Z[UTC]
0c69df4f-0cb5-4cbe-b2ff-5804ac56c1cd,0.0,2016-12-22T03:45Z[UTC]
c1e8dcb6-c084-413a-8412-b4b3f43ef13a,0.0,2016-12-22T04:00Z[UTC]
f2ab333e-afdf-4a8d-86b5-db3179fb5f7d,0.0,2016-12-22T04:15Z[UTC]
1c37d050-60b2-491b-90e2-0f4189b3ca08,0.0,2016-12-22T04:30Z[UTC]
db596fb4-0378-47af-bacf-6f2b36a54c49,0.0,2016-12-22T04:45Z[UTC]
4b8aa3b5-66ff-4737-8746-8d5e0e97c399,0.0,2016-12-22T05:00Z[UTC]
7fd8abb4-1e5b-4244-b101-0cdef9d5f5ab,0.0,2016-12-22T05:15Z[UTC]
f28376c8-52fb-4391-abb1-a4a664cfe037,0.0,2016-12-22T05:30Z[UTC]
9a4000b9-7715-4e09-8402-ca8330347505,0.0,2016-12-22T05:45Z[UTC]
8f601aac-e18a-4e83-af8d-8c8202eb25f8,0.0,2016-12-22T06:00Z[UTC]
cde97f20-1107-4322-a48c-c85c487c5ba9,0.0,2016-12-22T06:15Z[UTC]
8c748233-d7c9-4bc0-9525-7fc6636f225b,0.0,2016-12-22T06:30Z[UTC]
82f90796-c74b-43b9-b16b-739e030beb8a,0.0,2016-12-22T06:45Z[UTC]
d487f4eb-3ef4-4cc6-9f59-2edd5b1b1e43,0.0,2016-12-22T07:00Z[UTC]
eda4da57-4381-430e-95ff-1bfa01ec8975,0.0,2016-12-22T07:15Z[UTC]
e65b28fb-b6be-4b8a-8a43-920f22d9c5fc,0.0,2016-12-22T07:30Z[UTC]
1f5ec242-b97d-4dbc-86a1-919bf15b3c63,0.0,2016-12-22T07:45Z[UTC]
067f56ba-7b21-4ba4-9c6b-3a9ae8c06fd1,0.0,2016-12-22T08:00Z[UTC]
996e6f0c-a38f-4b27-b3a2-c63fa9ca5531,0.0,2016-12-22T08:15Z[UTC]
5be67b88-9376-495d-8ad2-363e8d9b4b51,0.0,2016-12-22T08:30Z[UTC]
ed5ee771-478c-4a2b-9eac-9f534d458a5a,0.0,2016-12-22T08:45Z[UTC]
03bc68d3-f0cb-4e95-af36-ed7f8e73bb8d,0.0,2016-12-22T09:00Z[UTC]
3f64d93d-6c15-44c2-b3b1-9534f2b68040,0.0,2016-12-22T09:15Z[UTC]
96fa5f5b-ba86-489b-953c-615ae652122e,0.0,2016-12-22T09:30Z[UTC]
965221e4-8bf1-4fc4-aa1e-1f2e579a4d9c,0.0,2016-12-22T09:45Z[UTC]
34c80d95-f342-41dd-92fe-6bfbe52fd91c,0.0,2016-12-22T10:00Z[UTC]
065022fd-51e4-471a-a531-418a6c723092,0.0,2016-12-22T10:15Z[UTC]
96a51090-11c7-430b-a3b2-a1e4bf9e4e46,0.0,2016-12-22T10:30Z[UTC]
6917a16d-550d-4ec2-af5a-534c55fabd9d,0.0,2016-12-22T10:45Z[UTC]
8e638af0-537e-4ac5-91ff-dab157b7d46d,0.0,2016-12-22T11:00Z[UTC]
d34bdb4d-9d4e-406f-b9a4-678f0b40890f,0.0,2016-12-22T11:15Z[UTC]
a0eac6fe-c96e-4892-a87b-1f78d14f6436,0.0,2016-12-22T11:30Z[UTC]
6ad4ba34-e7df-4ab2-b307-a720cd9a8c9b,0.0,2016-12-22T11:45Z[UTC]
37804cad-5a24-4553-8c67-f8c499d8193e,0.0,2016-12-22T12:00Z[UTC]
7f948d6c-8dde-46dc-b684-0e54797e31f3,0.0,2016-12-22T12:15Z[UTC]
5a8068fc-7e69-42e5-8d19-5f596ea73b5c,0.0,2016-12-22T12:30Z[UTC]
9e0c2eb2-f9df-4383-972a-cc193beca897,0.0,2016-12-22T12:45Z[UTC]
cc9f3af6-9a96-472d-a4d1-ef60d855b0ac,0.0,2016-12-22T13:00Z[UTC]
a8cdb761-89ec-4ab1-8497-66a9701a38c9,0.0,2016-12-22T13:15Z[UTC]
6523ebb7-cbbd-4a30-a602-4394336d708e,0.0,2016-12-22T13:30Z[UTC]
6d3a0e5c-4608-4fab-87b8-9901b6f1c32e,0.0,2016-12-22T13:45Z[UTC]
db87117f-e0ff-487a-b9dc-d3ca7f55292b,0.0,2016-12-22T14:00Z[UTC]
2c1e37cf-aa65-4b17-a9cb-9b8f421a3059,0.0,2016-12-22T14:15Z[UTC]
82768bc8-d802-4233-aaa6-8c16594742bc,0.0,2016-12-22T14:30Z[UTC]
37619900-70b3-4c08-a040-f6eeb597ce15,0.0,2016-12-22T14:45Z[UTC]
cf1e0611-e15f-466f-9c34-607b774d25bb,0.0,2016-12-22T15:00Z[UTC]
9ad8b8a8-3c5a-41ff-a8ac-a9170a66056a,0.0,2016-12-22T15:15Z[UTC]
1892f983-ea10-4ba3-994f-454216236e6b,0.0,2016-12-22T15:30Z[UTC]
c5984ccc-59b0-4c89-9025-db50c22fe85e,0.0,2016-12-22T15:45Z[UTC]
c51b2ab6-0a63-4f04-b962-69224bef3218,0.0,2016-12-22T16:00Z[UTC]
4cc48d8d-b8e9-4f81-bba6-47666a3b9aa5,0.0,2016-12-22T16:15Z[UTC]
5fa934ba-2a92-4bb1-b127-b88a3fdbc6b6,0.0,2016-12-22T16:30Z[UTC]
dcaf7ecd-1279-4d2b-aa23-aeff30a6ac69,0.0,2016-12-22T16:45Z[UTC]
4aaedc9d-6ab7-4a44-9ca3-aa630d28631d,0.0,2016-12-22T17:00Z[UTC]
68c99da8-1f77-4a64-8f8f-f4dd391be415,0.0,2016-12-22T17:15Z[UTC]
15061a31-5402-4c4b-ade3-ebd512bce561,0.0,2016-12-22T17:30Z[UTC]
f7de8a45-6b84-4a80-bc03-a196c96f910a,0.0,2016-12-22T17:45Z[UTC]
d291b29b-ddda-4011-a383-c1f5d65fa18b,0.0,2016-12-22T18:00Z[UTC]
833c48c5-7c60-4e17-8ff1-d2d489c579f2,0.0,2016-12-22T18:15Z[UTC]
f7c3396c-d301-40dc-92a7-5932dfebe15e,0.0,2016-12-22T18:30Z[UTC]
9b2a6edc-862b-4c4d-95b4-e1d86b25a740,0.0,2016-12-22T18:45Z[UTC]
6e6cb767-e578-4bd4-ad2c-ee91c0d40089,0.0,2016-12-22T19:00Z[UTC]
3b6af810-646f-4de6-ab1d-dfa0b58c4ff4,0.0,2016-12-22T19:15Z[UTC]
2fb1da96-34ee-4d06-b51d-b11125664945,0.0,2016-12-22T19:30Z[UTC]
f446f1e5-4ab8-4b15-a65b-17b027a7b498,0.0,2016-12-22T19:45Z[UTC]
f2e5882c-0440-4868-97b2-fc354c077693,0.0,2016-12-22T20:00Z[UTC]
13635e05-359d-4a48-9862-76dca266f690,0.0,2016-12-22T20:15Z[UTC]
6296ba55-edf9-49d7-8b88-0cc2f15008b0,0.0,2016-12-22T20:30Z[UTC]
f8c1071d-2b2b-4139-b106-d57b8cabc9d8,0.0,2016-12-22T20:45Z[UTC]
5f69e306-0ac7-414b-b81f-9d94e7c61246,0.0,2016-12-22T21:00Z[UTC]
c76d6b38-3aa3-4748-a5fd-27bdb45297f0,0.0,2016-12-22T21:15Z[UTC]
ff8ecefb-4c4d-453a-9819-9110a68b25e6,0.0,2016-12-22T21:30Z[UTC]
61cf56a3-665d-4b62-9caa-5a149c5f239b,0.0,2016-12-22T21:45Z[UTC]
e02d99c9-691a-493c-bbfe-e55ba2d67707,0.0,2016-12-22T22:00Z[UTC]
641efd8c-9964-447b-b7fc-5a15e4ac8a6c,0.0,2016-12-22T22:15Z[UTC]
a70fd11e-f814-4a11-8a8b-81039a36400d,0.0,2016-12-22T22:30Z[UTC]
adbe18bd-6654-4643-91a8-f53dc5927b7f,0.0,2016-12-22T22:45Z[UTC]
a1356135-66d2-4da0-8578-14edb129cd0a,0.0,2016-12-22T23:00Z[UTC]
443b7163-3bd9-44cd-849b-b935c43554d8,0.0,2016-12-22T23:15Z[UTC]
51d8023c-c695-478b-8fdc-a41e8bcb40b3,0.0,2016-12-22T23:30Z[UTC]
de333433-3e1e-426e-9563-7d848036ece8,0.0,2016-12-22T23:45Z[UTC]
8d8b53d3-7299-4e4c-8eaf-5c659d5be58e,0.0,2016-12-23T00:00Z[UTC]
249a5f11-040a-44be-b9c5-28518d10eea3,0.0,2016-12-23T00:15Z[UTC]
23bfbdec-9f67-4809-beec-dbc6986fd8c6,0.0,2016-12-23T00:30Z[UTC]
a568d313-6fc3-43d7-8852-f16ab389575c,0.0,2016-12-23T00:45Z[UTC]
69249a22-2a27-4407-b537-bdcef7d9d012,0.0,2016-12-23T01:00Z[UTC]
8d80d214-81de-4358-b106-b594830363ba,0.0,2016-12-23T01:15Z[UTC]
3e048bb5-8c85-4f9a-b23b-ed1f8e8d6e8d,0.0,2016-12-23T01:30Z[UTC]
0f636969-7744-4ecf-9c5f-6526c876aa8b,0.0,2016-12-23T01:45Z[UTC]
968344a7-3138-43c2-856a-9b4736ab55d6,0.0,2016-12-23T02:00Z[UTC]
6be6d81c-d0b5-46eb-ba23-ca5cbbb9ec80,0.0,2016-12-23T02:15Z[UTC]
916479cd-3fce-41da-82fa-5fb6d8228eff,0.0,2016-12-23T02:30Z[UTC]
e53676ea-0d7b-49b6-9dcd-95f06e25df92,0.0,2016-12-23T02:45Z[UTC]
3d4a470e-3bde-44c9-99e2-bd20733bc62f,0.0,2016-12-23T03:00Z[UTC]
01a1bd35-d336-4dbe-a9e0-d89321d196e2,0.0,2016-12-23T03:15Z[UTC]
f6541b9c-5b0e-4f12-8c26-34841b30449d,0.0,2016-12-23T03:30Z[UTC]
626933be-f270-4994-b917-30070d8bbe77,0.0,2016-12-23T03:45Z[UTC]
595f635a-053e-4872-899d-4c4e4ae962b8,0.0,2016-12-23T04:00Z[UTC]
b1876552-a9cc-4fd9-ad76-15946e004477,0.0,2016-12-23T04:15Z[UTC]
60db7f05-3289-4234-b434-27d7a9315d16,0.0,2016-12-23T04:30Z[UTC]
c3cec156-ecd6-430b-b595-b354aaf01110,0.0,2016-12-23T04:45Z[UTC]
6ef10eb7-faa0-467e-9f9f-397c990eb280,0.0,2016-12-23T05:00Z[UTC]
130113f9-1b49-4b6c-be28-86d5ee588b5e,0.0,2016-12-23T05:15Z[UTC]
fcb8805b-4ad3-42cd-b3e5-da5f1b59dd0f,0.0,2016-12-23T05:30Z[UTC]
88b55d6b-6a28-4c66-abdc-0895008eeb37,0.0,2016-12-23T05:45Z[UTC]
a7620be8-e9b3-483e-a531-78dc90f82a8c,0.0,2016-12-23T06:00Z[UTC]
075a014a-3407-47e9-8d01-6e932af4bc7c,0.0,2016-12-23T06:15Z[UTC]
6f8c1bf3-88fe-48c5-a7a0-541cdb16c0e4,0.0,2016-12-23T06:30Z[UTC]
44a3b048-98d6-4513-9e78-38790fe49d9b,0.0,2016-12-23T06:45Z[UTC]
d9dee705-5d6a-40e3-ae3f-542187e888af,0.0,2016-12-23T07:00Z[UTC]
e645081b-7131-4b9b-a819-7791f6324ee6,0.0,2016-12-23T07:15Z[UTC]
c8f8894d-2934-46c7-9b55-c426c895ffe6,0.0,2016-12-23T07:30Z[UTC]
1cfb23fa-577a-40c8-a871-aa56b200b99a,0.0,2016-12-23T07:45Z[UTC]
e3e70278-779d-40bf-8c9c-579b51fc6fae,0.0,2016-12-23T08:00Z[UTC]
d681a917-109a-4a22-979e-8a54a5ca6bcb,0.0,2016-12-23T08:15Z[UTC]
0f369ecc-4832-4547-ba2e-80e9443852a2,0.0,2016-12-23T08:30Z[UTC]
e98aab0f-3321-477d-baca-1deabe77c49a,0.0,2016-12-23T08:45Z[UTC]
41bd794f-3932-46b1-89b4-158c4eef25c1,0.0,2016-12-23T09:00Z[UTC]
8d690546-6079-413e-b45a-3f9259d23138,0.0,2016-12-23T09:15Z[UTC]
e8d7d23a-7dbd-49e9-9c71-3b5af325d38f,0.0,2016-12-23T09:30Z[UTC]
b6a5fd6b-ac7b-4648-aff1-954082971abe,0.0,2016-12-23T09:45Z[UTC]
6c1eec02-ee3f-4a22-8e0d-0809845a06b2,0.0,2016-12-23T10:00Z[UTC]
3b32a1bd-a4d4-4508-a456-88f013d61ac5,0.0,2016-12-23T10:15Z[UTC]
66fcedcb-205a-46ef-b068-946c38070899,0.0,2016-12-23T10:30Z[UTC]
9baf2854-21c7-493d-ac00-662c9c8b961e,0.0,2016-12-23T10:45Z[UTC]
0c3d3e96-07e3-4c46-808d-bbf8a7cd55b7,0.0,2016-12-23T11:00Z[UTC]
a25fc2d7-1abe-46b9-b0d8-20b02f709fae,0.0,2016-12-23T11:15Z[UTC]
3ca4f60c-a424-48f0-863e-23aeeab03ec8,0.0,2016-12-23T11:30Z[UTC]
a61bb6ba-c149-4d02-80fa-9bc21eb22529,0.0,2016-12-23T11:45Z[UTC]
c070ef78-e79e-4a17-bd6f-6f6423c65729,0.0,2016-12-23T12:00Z[UTC]
189fa2a9-b6e3-45d0-b65a-53bbaf42b1b7,0.0,2016-12-23T12:15Z[UTC]
98491d8d-17f8-4a85-a1c0-286ff8bbbc8c,0.0,2016-12-23T12:30Z[UTC]
5c659d6a-a51a-4798-be19-6f6ea798b826,0.0,2016-12-23T12:45Z[UTC]
45d86677-8b26-43fe-b42e-02bb6e85e58c,0.0,2016-12-23T13:00Z[UTC]
9eb1b0e4-2093-4cbf-ba49-436643e56057,0.0,2016-12-23T13:15Z[UTC]
f22f7928-d0b4-4176-90fd-0c0d28eaf056,0.0,2016-12-23T13:30Z[UTC]
09b23b6c-e7d2-4f01-acc8-567729e2e36d,0.0,2016-12-23T13:45Z[UTC]
d6de04fd-3c03-4c61-a6ba-555f6cd62998,0.0,2016-12-23T14:00Z[UTC]
e351e439-1a47-4142-9c5f-27576f187c11,0.0,2016-12-23T14:15Z[UTC]
bb0939e6-5f63-4577-b129-3536d2b34f03,0.0,2016-12-23T14:30Z[UTC]
15c17ce6-5a87-4e25-8879-60fa277750a4,0.0,2016-12-23T14:45Z[UTC]
ca99e793-e0e4-4e62-9462-22dda3e9b6ad,0.0,2016-12-23T15:00Z[UTC]
1ac2310d-bec7-4649-ace0-6da5e22b0986,0.0,2016-12-23T15:15Z[UTC]
2fb72bc8-d6a6-4c05-8d4a-77d664993bcb,0.0,2016-12-23T15:30Z[UTC]
217f8c4e-6bed-4dcf-91b4-f68da8ca4609,0.0,2016-12-23T15:45Z[UTC]
e8afddc6-1f97-4eb8-bc2f-a24e113496ae,0.0,2016-12-23T16:00Z[UTC]
9595960b-8671-4aea-95da-645d77b213df,0.0,2016-12-23T16:15Z[UTC]
e2d3027b-a8a7-43e5-8234-38bdd036148e,0.0,2016-12-23T16:30Z[UTC]
e0efa9d1-2fe1-41a3-b4ba-7e67208537b3,0.0,2016-12-23T16:45Z[UTC]
64bd6814-6635-462a-907a-7c61247c2cff,0.0,2016-12-23T17:00Z[UTC]
a8df5c3a-040f-4b27-875a-2384f37cf7dd,0.0,2016-12-23T17:15Z[UTC]
969f5ccf-5df8-4d41-9687-c4e728664f23,0.0,2016-12-23T17:30Z[UTC]
9b89fa9a-d4e0-4144-9473-cfddc4f15f31,0.0,2016-12-23T17:45Z[UTC]
60c30b0e-499c-428f-8cd5-2c0ef61e059e,0.0,2016-12-23T18:00Z[UTC]
d08ddf4b-3e8c-4506-8c87-ee67112b8304,0.0,2016-12-23T18:15Z[UTC]
ebd4d694-4cff-4bf2-908a-4491f2ba18d0,0.0,2016-12-23T18:30Z[UTC]
2670e421-5db3-49a5-8282-dea15c9ad83c,0.0,2016-12-23T18:45Z[UTC]
79d906dd-5641-413e-966b-6c7091e83afc,0.0,2016-12-23T19:00Z[UTC]
45cb7de6-09a8-414b-a58c-2dab4dc90b21,0.0,2016-12-23T19:15Z[UTC]
38fb0d2a-df93-43a2-9c70-6b1cc8ad6215,0.0,2016-12-23T19:30Z[UTC]
840ace72-5580-4e6a-a198-e0e9a447adf5,0.0,2016-12-23T19:45Z[UTC]
f46fa797-127c-49da-bdfb-8cc9394589e1,0.0,2016-12-23T20:00Z[UTC]
eb826cce-5b62-4b87-8cc9-95210f9cd173,0.0,2016-12-23T20:15Z[UTC]
4b58e425-327e-4976-885a-dcc806d58eb1,0.0,2016-12-23T20:30Z[UTC]
48e025e8-d39e-47c9-9aa7-2de0b3a7826e,0.0,2016-12-23T20:45Z[UTC]
916ec6ba-2cff-4d46-aee3-97277e63a362,0.0,2016-12-23T21:00Z[UTC]
58f66237-6385-4528-99ea-180e139e6a4c,0.0,2016-12-23T21:15Z[UTC]
818978e1-894c-4e5d-b4d3-7832d8358e59,0.0,2016-12-23T21:30Z[UTC]
79be3824-d542-46f6-bf44-d1a7a6f9ee39,0.0,2016-12-23T21:45Z[UTC]
f203d8bd-2679-4596-98cb-f7cfd179763d,0.0,2016-12-23T22:00Z[UTC]
41d56ecc-eb25-4bd1-bc4f-792521e546a2,0.0,2016-12-23T22:15Z[UTC]
c5801406-e104-4440-bf75-2e35f8a39921,0.0,2016-12-23T22:30Z[UTC]
92e85d3a-c5b4-4563-a44d-2a81d588830e,0.0,2016-12-23T22:45Z[UTC]
82906d5f-cb68-4f85-996f-0845a6e7a55f,0.0,2016-12-23T23:00Z[UTC]
bf10bd34-534f-4f7d-8d75-bd32d350c852,0.0,2016-12-23T23:15Z[UTC]
fff32413-cce9-45ba-a63a-72d68419f7ae,0.0,2016-12-23T23:30Z[UTC]
455817ed-4ee5-4d51-8294-86b066feda31,0.0,2016-12-23T23:45Z[UTC]
bc371da1-e26c-4a4f-ac3f-e27c8630b701,0.0,2016-12-24T00:00Z[UTC]
ec70dac5-ab63-435b-b2f8-b7d22dec3692,0.0,2016-12-24T00:15Z[UTC]
a4b9f479-8306-40c3-b816-77259174ac9e,0.0,2016-12-24T00:30Z[UTC]
f387317d-5bdc-40cd-805b-5ff2b78138c5,0.0,2016-12-24T00:45Z[UTC]
489f830a-a630-4a76-8af1-a8a1d5286865,0.0,2016-12-24T01:00Z[UTC]
12db30ef-52a9-438d-9d96-16d427a87e44,0.0,2016-12-24T01:15Z[UTC]
